Given Name,Amount,Position
"KAIDIN","1","=534"
"KAIDON","1","=534"
"KAIN","1","=534"
"KAINEN","1","=534"
"KAIWEN","1","=534"
"KALE","1","=534"
"KALEM","1","=534"
"KALLAN","1","=534"
"KALLE","1","=534"
"KAMRON","1","=534"
"KARANVEER","1","=534"
"KARLEN","1","=534"
"KAVOUS","1","=534"
"KAYLEN","1","=534"
"KAYLIBB","1","=534"
"KC","1","=534"
"KEAGAN","1","=534"
"KEAKA","1","=534"
"KEANU","1","=534"
"KEIDEN","1","=534"
"KELLAND","1","=534"
"KENDAL","1","=534"
"KENNY","1","=534"
"KENRICK","1","=534"
"KERROD","1","=534"
"KEVYN","1","=534"
"KEYAN","1","=534"
"KHAI","1","=534"
"KHALIF","1","=534"
"KHAN","1","=534"
"KHIAN","1","=534"
"KHIEM-DAT","1","=534"
"KHOUANSILA","1","=534"
"KHYRAN","1","=534"
"KIM","1","=534"
"KIM-HUY","1","=534"
"KIMON","1","=534"
"KING","1","=534"
"KIT","1","=534"
"KOBEE","1","=534"
"KODEE","1","=534"
"KODEY","1","=534"
"KOEBYN","1","=534"
"KONSTANTINOS","1","=534"
"KOREY","1","=534"
"KORRIN","1","=534"
"KOUSHA","1","=534"
"KRIS","1","=534"
"KRISTAN","1","=534"
"KRISTIN","1","=534"
"KRISTOPHER","1","=534"
"KRISTOS","1","=534"
"KUNAL","1","=534"
"KURN","1","=534"
"KUTI","1","=534"
"KY","1","=534"
"KYAH","1","=534"
"KYAL","1","=534"
"KYALE","1","=534"
"KYALL","1","=534"
"KYAN","1","=534"
"KYNAN","1","=534"
"KYO","1","=534"
"LABEEB","1","=534"
"LACHIE","1","=534"
"LAIDEN","1","=534"
"LAINE","1","=534"
"LAM","1","=534"
"LANE","1","=534"
"LARRY","1","=534"
"LARZ","1","=534"
"LAUGHLAN","1","=534"
"LAYNE","1","=534"
"LAZARUS","1","=534"
"LEADEN","1","=534"
"LEAHYM","1","=534"
"LEITH","1","=534"
"LENNY","1","=534"
"LEO","1","=534"
"LEONARD","1","=534"
"LEONARDO","1","=534"
"LEROY","1","=534"
"LESLIE","1","=534"
"LESTER","1","=534"
"LEUWIN","1","=534"
"LEV","1","=534"
"LIAN","1","=534"
"LIEM","1","=534"
"LINUS","1","=534"
"LIVIO","1","=534"
"LLACHLAN","1","=534"
"LLEWELLYN","1","=534"
"LLIAM","1","=534"
"LOCHLEN","1","=534"
"LOCKLAN","1","=534"
"LORENZ","1","=534"
"LOUGHLIN","1","=534"
"LOUIE","1","=534"
"LUCUS","1","=534"
"LUIGI","1","=534"
"LUIS","1","=534"
"LUKE-HARRY","1","=534"
"LUKHA","1","=534"
"LYNDSAY","1","=534"
"MACK","1","=534"
"MADIGAN","1","=534"
"MAGNUS","1","=534"
"MAHAD","1","=534"
"MAJD","1","=534"
"MALIEKE","1","=534"
"MANROVEN","1","=534"
"MANTAJ","1","=534"
"MARINOS","1","=534"
"MARKO","1","=534"
"MARLEY","1","=534"
"MARLON","1","=534"
"MASUD","1","=534"
"MATEUSZ","1","=534"
"MATHIESON","1","=534"
"MATTEO","1","=534"
"MATTHAUS","1","=534"
"MATTHIAS","1","=534"
"MATTY","1","=534"
"MAURICE","1","=534"
"MAXIM","1","=534"
"MAXIMILIAN","1","=534"
"MAXIMUS","1","=534"
"MAXX","1","=534"
"MAYSEM","1","=534"
"MAZIN","1","=534"
"MEHAEL","1","=534"
"MELDRUM","1","=534"
"MESSIAH","1","=534"
"MIHAILO","1","=534"
"MIHALIS","1","=534"
"MIKAEL","1","=534"
"MIKAI","1","=534"
"MIKELIS","1","=534"
"MILAD","1","=534"
"MILLER","1","=534"
"MILO","1","=534"
"MILOS","1","=534"
"MINGMA","1","=534"
"MINH-DANNY","1","=534"
"MINH-THANG","1","=534"
"MINH-THIEN","1","=534"
"MIROSLAV","1","=534"
"MISLAV","1","=534"
"MOHAMAD","1","=534"
"MOHAMED","1","=534"
"MOHAMMED","1","=534"
"MONTE","1","=534"
"MORGAN","1","=534"
"MOSLEY","1","=534"
"MOSTYN","1","=534"
"NABIL","1","=534"
"NADIR","1","=534"
"NAHUM","1","=534"
"NAJEE","1","=534"
"NANDO","1","=534"
"NARIN","1","=534"
"NASHUA","1","=534"
"NATALE","1","=534"
"NAVARE","1","=534"
"NAVJEET","1","=534"
"NEELAND","1","=534"
"NETHANIEL","1","=534"
"NGOC-KIM","1","=534"
"NHAT-DAN","1","=534"
"NICO","1","=534"
"NICOL","1","=534"
"NICOLA","1","=534"
"NIETZSCHE","1","=534"
"NIGEL","1","=534"
"NIKALAUS","1","=534"
"NIKOLA","1","=534"
"NIKOLAJS","1","=534"
"NIKOLAOS","1","=534"
"NIMROD","1","=534"
"NOA","1","=534"
"NOLAN","1","=534"
"NORMAN","1","=534"
"NORRIS","1","=534"
"OCEAN","1","=534"
"ODY-NICHOLAS","1","=534"
"OMRI","1","=534"
"OSAYI","1","=534"
"PADRAIC","1","=534"
"PAN","1","=534"
"PANAGIOTI","1","=534"
"PANAGIOTIS","1","=534"
"PANAYIOTI","1","=534"
"PANAYIOTIS","1","=534"
"PANAYOTI","1","=534"
"PANTELIS","1","=534"
"PARAMVEER","1","=534"
"PARIS","1","=534"
"PASQUALE","1","=534"
"PAT","1","=534"
"PAUL-JOHN","1","=534"
"PAVLOS","1","=534"
"PAWIT","1","=534"
"PAYTON","1","=534"
"PELOPIDAS","1","=534"
"PENG","1","=534"
"PERO","1","=534"
"PERRIN","1","=534"
"PETAR","1","=534"
"PHACK","1","=534"
"PHU","1","=534"
"PIERCE","1","=534"
"PIERRE","1","=534"
"PIERS","1","=534"
"PIETRO","1","=534"
"PIOTR","1","=534"
"PIRAPAT","1","=534"
"PRESTON","1","=534"
"PRODROMOS","1","=534"
"QUADE","1","=534"
"QUENTIN","1","=534"
"QUILLEM","1","=534"
"QUOC-HUY","1","=534"
"RAEPH","1","=534"
"RAFFAEL","1","=534"
"RAIN","1","=534"
"RAINER","1","=534"
"RAJI","1","=534"
"RALPH","1","=534"
"RANDAL","1","=534"
"RANDELL","1","=534"
"RANDY","1","=534"
"RATAMA","1","=534"
"RAYNER","1","=534"
"REAGAN","1","=534"
"REGAN","1","=534"
"REGINALD","1","=534"
"REID","1","=534"
"REMO","1","=534"
"REMUS","1","=534"
"REVAN","1","=534"
"REX","1","=534"
"RHYSE","1","=534"
"RICK","1","=534"
"RICKI","1","=534"
"RICKY-LEE","1","=534"
"RIELY","1","=534"
"RIK","1","=534"
"ROBINSON","1","=534"
"ROCKY","1","=534"
"ROGAN","1","=534"
"ROMEL","1","=534"
"ROSS-PAUL","1","=534"
"ROSSI","1","=534"
"ROURKE","1","=534"
"ROWLAND","1","=534"
"RUDOLF","1","=534"
"RUMESH","1","=534"
"RYACK","1","=534"
"RYAN-PHILIP","1","=534"
"RYDER","1","=534"
"RYE","1","=534"
"RYKER","1","=534"
"RYLEIGH","1","=534"
"RYLYN","1","=534"
"SAAD","1","=534"
"SABER","1","=534"
"SAGAR","1","=534"
"SAMI","1","=534"
"SAMIR","1","=534"
"SAMMUEL","1","=534"
"SAMORA","1","=534"
"SAMUAL","1","=534"
"SAMUEL-PETER","1","=534"
"SANDON","1","=534"
"SANDY","1","=534"
"SASA","1","=534"
"SASCHA","1","=534"
"SASHA","1","=534"
"SAUL","1","=534"
"SAVERIO","1","=534"
"SAVIER","1","=534"
"SAXAN","1","=534"
"SAXYN","1","=534"
"SEAN-LUC","1","=534"
"SEATON","1","=534"
"SEBASTIANO","1","=534"
"SENNA","1","=534"
"SEPEHR","1","=534"
"SHAHEEN","1","=534"
"SHAKAAN","1","=534"
"SHAKUR","1","=534"
"SHANKAR","1","=534"
"SHANNEN","1","=534"
"SHAQUILLE","1","=534"
"SHAREEF","1","=534"
"SHAYAN","1","=534"
"SHAYDON","1","=534"
"SHAYLEM","1","=534"
"SHEA","1","=534"
"SHERALI","1","=534"
"SHEY","1","=534"
"SHEYNE","1","=534"
"SHILO","1","=534"
"SILVIO","1","=534"
"SIMEON","1","=534"
"SINAN","1","=534"
"SINISHA","1","=534"
"SIREN","1","=534"
"SKEET","1","=534"
"SLADE","1","=534"
"SLAYDE","1","=534"
"SON","1","=534"
"SONG-HY","1","=534"
"SOPHEARA","1","=534"
"SOTIRI","1","=534"
"SOURIVAN","1","=534"
"SPIRIDION","1","=534"
"SPYRO","1","=534"
"STAMATIOS","1","=534"
"STANLEY","1","=534"
"STAVROS","1","=534"
"STELIOS","1","=534"
"STEPHAN","1","=534"
"STEPHANE","1","=534"
"STEVIE","1","=534"
"STORM","1","=534"
"STORMY","1","=534"
"STRAHINJA","1","=534"
"SWAYNE","1","=534"
"SYDNEY","1","=534"
"TAEGAN","1","=534"
"TAHA","1","=534"
"TAHEMA","1","=534"
"TAKUMA","1","=534"
"TALEN","1","=534"
"TAM","1","=534"
"TANE","1","=534"
"TANEH","1","=534"
"TANNER","1","=534"
"TAVAS","1","=534"
"TAYLEN","1","=534"
"TAYT","1","=534"
"TEJAS","1","=534"
"TENNYSON","1","=534"
"TERREN","1","=534"
"TERRENCE","1","=534"
"TEX","1","=534"
"THAI","1","=534"
"THOR-HAKON","1","=534"
"TIN","1","=534"
"TIOS","1","=534"
"TITUS","1","=534"
"TJANI","1","=534"
"TOBEY","1","=534"
"TOBIN","1","=534"
"TOD","1","=534"
"TOHREE","1","=534"
"TOMIYA","1","=534"
"TON","1","=534"
"TOUFIC","1","=534"
"TOVI","1","=534"
"TRAIGH","1","=534"
"TRAN-KHOA","1","=534"
"TRAYDEN","1","=534"
"TRI","1","=534"
"TRIANTAFILOS","1","=534"
"TRIET","1","=534"
"TRISTAIN","1","=534"
"TRISTEN","1","=534"
"TRISTIN","1","=534"
"TRIUMPH","1","=534"
"TRUNG","1","=534"
"TUI-NI-VESA","1","=534"
"TULLIO","1","=534"
"TULLY","1","=534"
"TYER","1","=534"
"TYESON","1","=534"
"TYKE","1","=534"
"TYLER-LEIGH","1","=534"
"TYLIN","1","=534"
"TYLOR","1","=534"
"TYR","1","=534"
"TYRELL","1","=534"
"TYRU","1","=534"
"TYRUS","1","=534"
"UMBERTO","1","=534"
"UZZIAH","1","=534"
"VASILI","1","=534"
"VASSILIOS","1","=534"
"VIET","1","=534"
"VIKRAMVIR","1","=534"
"VINCENZO","1","=534"
"VINH","1","=534"
"VLAD","1","=534"
"VYAAS","1","=534"
"WAI","1","=534"
"WARRICK","1","=534"
"WAYNE","1","=534"
"WEI","1","=534"
"WEILY","1","=534"
"WEYLON","1","=534"
"WHIELY","1","=534"
"WIL","1","=534"
"WILL","1","=534"
"WILLEM","1","=534"
"WING","1","=534"
"WIRINUM","1","=534"
"WOODY","1","=534"
"WUI","1","=534"
"WYATTE","1","=534"
"WYLYN","1","=534"
"XENIS","1","=534"
"YAHYA","1","=534"
"YANNI","1","=534"
"YAZEED","1","=534"
"YOBELE","1","=534"
"YOGEV","1","=534"
"YVES","1","=534"
"ZACARY","1","=534"
"ZACHARIA","1","=534"
"ZACHORY","1","=534"
"ZACKERIA","1","=534"
"ZACKERY","1","=534"
"ZACORY","1","=534"
"ZAIN","1","=534"
"ZAINE","1","=534"
"ZAKARIAH","1","=534"
"ZAKI","1","=534"
"ZANIEL","1","=534"
"ZAYN","1","=534"
"ZAYNE","1","=534"
"ZEB","1","=534"
"ZEBEDEE","1","=534"
"ZED","1","=534"
"ZEIN","1","=534"
"ZEKE","1","=534"
"ZENNEN","1","=534"
"ZEPHYROUS","1","=534"
"ZHE","1","=534"
"ZIGGY","1","=534"
"LACHLAN","218","1"
"MATTHEW","207","2"
"JOSHUA","206","3"
"THOMAS","198","4"
"JACK","196","5"
"JAMES","169","6"
"NICHOLAS","160","7"
"DANIEL","151","8"
"DYLAN","148","9"
"JORDAN","143","10"
"SAMUEL","140","11"
"JACOB","139","12"
"LIAM","136","13"
"RYAN","121","=14"
"WILLIAM","121","=14"
"BENJAMIN","120","16"
"LUKE","117","17"
"MICHAEL","109","18"
"NATHAN","104","19"
"JAKE","99","20"
"MITCHELL","97","21"
"CAMERON","92","22"
"ALEXANDER","91","23"
"CONNOR","89","=24"
"JAYDEN","89","=24"
"KYLE","85","26"
"BRADLEY","84","27"
"BRODIE","82","28"
"ETHAN","76","29"
"HARRISON","72","=30"
"ZACHARY","72","=30"
"TYSON","70","32"
"BRANDON","69","33"
"ADAM","68","34"
"ISAAC","60","35"
"BAILEY","59","36"
"ANDREW","58","37"
"RILEY","57","=38"
"TYLER","57","=38"
"BRAYDEN","56","40"
"PATRICK","55","41"
"BLAKE","54","42"
"JACKSON","52","43"
"ANGUS","51","=44"
"JESSE","51","=44"
"DAVID","50","=46"
"JOSEPH","50","=46"
"CALLUM","49","=48"
"JOEL","49","=48"
"ANTHONY","48","50"
"COOPER","47","51"
"COREY","46","52"
"CHRISTOPHER","44","53"
"ALEX","42","54"
"AARON","41","=55"
"CALEB","41","=55"
"MAX","41","=55"
"HENRY","38","=58"
"JOHN","38","=58"
"HAMISH","35","=60"
"HAYDEN","35","=60"
"HARRY","34","=62"
"LUCAS","34","=62"
"RHYS","34","=62"
"KANE","32","=65"
"PETER","32","=65"
"SCOTT","31","67"
"ROBERT","30","68"
"TIMOTHY","29","69"
"CODY","28","=70"
"JASON","28","=70"
"OLIVER","28","=70"
"AUSTIN","27","=73"
"CHRISTIAN","27","=73"
"EDWARD","27","=73"
"GEORGE","27","=73"
"AIDAN","26","=77"
"SEAN","26","=77"
"ASHLEY","25","79"
"JAMIE","24","=80"
"MARK","24","=80"
"SEBASTIAN","24","=80"
"JARROD","23","=83"
"LEWIS","23","=83"
"DARCY","22","=85"
"TOM","22","=85"
"TRISTAN","22","=85"
"SAM","21","=88"
"SHAUN","21","=88"
"STEVEN","21","=88"
"ZAC","21","=88"
"MARCUS","20","92"
"ADRIAN","19","=93"
"CHARLIE","19","=93"
"AIDEN","18","=95"
"BROCK","18","=95"
"DAMON","18","=95"
"JAY","18","=95"
"OSCAR","18","=95"
"TRENT","18","=95"
"ALEC","17","=101"
"BEN","17","=101"
"DECLAN","17","=101"
"JARED","17","=101"
"JONATHAN","17","=101"
"MAXWELL","17","=101"
"SIMON","17","=101"
"CHARLES","16","=108"
"JARRAD","16","=108"
"JUSTIN","16","=108"
"KALEB","16","=108"
"TRAVIS","16","=108"
"JONATHON","15","=113"
"MATHEW","15","=113"
"REECE","15","=113"
"BILLY","14","=116"
"BRYCE","14","=116"
"JAIDEN","14","=116"
"JAKOB","13","=119"
"MASON","13","=119"
"NOAH","13","=119"
"BRETT","12","=122"
"DEAN","12","=122"
"ELIJAH","12","=122"
"JARRED","12","=122"
"JASPER","12","=122"
"JEREMY","12","=122"
"JOSH","12","=122"
"SHANE","12","=122"
"HARLEY","11","=130"
"JOSIAH","11","=130"
"JULIAN","11","=130"
"KURT","11","=130"
"LOGAN","11","=130"
"LOUIS","11","=130"
"OWEN","11","=130"
"SHANNON","11","=130"
"TAYLOR","11","=130"
"ZAK","11","=130"
"ANTONIO","10","=140"
"BEAU","10","=140"
"BRAD","10","=140"
"BRADEN","10","=140"
"DAMIEN","10","=140"
"DOMINIC","10","=140"
"HUGH","10","=140"
"KAI","10","=140"
"MACKENZIE","10","=140"
"RORY","10","=140"
"STEFAN","10","=140"
"BRAYDON","9","=151"
"CRAIG","9","=151"
"DAKOTA","9","=151"
"DREW","9","=151"
"FINN","9","=151"
"ISAIAH","9","=151"
"JAIDYN","9","=151"
"JARRYD","9","=151"
"KIERAN","9","=151"
"KYE","9","=151"
"LOCHLAN","9","=151"
"NATHANIEL","9","=151"
"PHILLIP","9","=151"
"SETH","9","=151"
"TOBY","9","=151"
"TODD","9","=151"
"TROY","9","=151"
"CHAD","8","=168"
"CLAYTON","8","=168"
"DALE","8","=168"
"DILLON","8","=168"
"DOUGLAS","8","=168"
"ERIC","8","=168"
"FRASER","8","=168"
"KOBE","8","=168"
"LEVI","8","=168"
"NICOLAS","8","=168"
"PAUL","8","=168"
"SPENCER","8","=168"
"STUART","8","=168"
"TOMAS","8","=168"
"BRENDAN","7","=182"
"CURTIS","7","=182"
"JAI","7","=182"
"JAROD","7","=182"
"JED","7","=182"
"KAYNE","7","=182"
"KEVIN","7","=182"
"NIKOLAS","7","=182"
"RICHARD","7","=182"
"TATE","7","=182"
"TOBIAS","7","=182"
"XAVIER","7","=182"
"ZANE","7","=182"
"ANDY","6","=195"
"ASHLEIGH","6","=195"
"AYDEN","6","=195"
"BRENTON","6","=195"
"BYRON","6","=195"
"DAMIAN","6","=195"
"DION","6","=195"
"FLETCHER","6","=195"
"FLYNN","6","=195"
"GABRIEL","6","=195"
"GRIFFIN","6","=195"
"KOSTA","6","=195"
"LEE","6","=195"
"LEON","6","=195"
"LUKA","6","=195"
"MORGAN","6","=195"
"NED","6","=195"
"PHILIP","6","=195"
"QUINN","6","=195"
"REUBEN","6","=195"
"RICKY","6","=195"
"ROHAN","6","=195"
"SHAE","6","=195"
"STEPHEN","6","=195"
"VINCENT","6","=195"
"WADE","6","=195"
"WILL","6","=195"
"ADEN","5","=222"
"ALAN","5","=222"
"ANGELO","5","=222"
"BRAIDEN","5","=222"
"BRANDEN","5","=222"
"BRODY","5","=222"
"CAELAN","5","=222"
"CAMPBELL","5","=222"
"CHRIS","5","=222"
"CHRISTOS","5","=222"
"CONOR","5","=222"
"DARREN","5","=222"
"ELLIOT","5","=222"
"ELLIOTT","5","=222"
"EVAN","5","=222"
"GUY","5","=222"
"HARVEY","5","=222"
"HAYDN","5","=222"
"HUDSON","5","=222"
"HUGO","5","=222"
"IVAN","5","=222"
"JAXON","5","=222"
"JAYCOB","5","=222"
"JEFFREY","5","=222"
"JETT","5","=222"
"JOE","5","=222"
"KALE","5","=222"
"KARL","5","=222"
"LAWRENCE","5","=222"
"LEIGH","5","=222"
"MARKO","5","=222"
"MATT","5","=222"
"MINH","5","=222"
"ROSS","5","=222"
"ZACHERY","5","=222"
"ALESSANDRO","4","=257"
"BODIE","4","=257"
"BRADY","4","=257"
"CALLAN","4","=257"
"CALUM","4","=257"
"CALVIN","4","=257"
"CARL","4","=257"
"COEN","4","=257"
"COHEN","4","=257"
"CONSTANTINOS","4","=257"
"CORY","4","=257"
"DALLAS","4","=257"
"DANE","4","=257"
"DANTE","4","=257"
"DOMENIC","4","=257"
"EDEN","4","=257"
"ELIAS","4","=257"
"FELIX","4","=257"
"FERGUS","4","=257"
"GAVIN","4","=257"
"HOANG","4","=257"
"IAN","4","=257"
"JAKEB","4","=257"
"JAYDAN","4","=257"
"JEDD","4","=257"
"JONAH","4","=257"
"JORDON","4","=257"
"KEITH","4","=257"
"KURTIS","4","=257"
"MARC","4","=257"
"NICKOLAS","4","=257"
"NIKOLA","4","=257"
"PIERCE","4","=257"
"RAYMOND","4","=257"
"RUSSELL","4","=257"
"THANH","4","=257"
"THEODORE","4","=257"
"TREVOR","4","=257"
"TREY","4","=257"
"TYRON","4","=257"
"WESLEY","4","=257"
"ZACH","4","=257"
"ZACHARIAH","4","=257"
"AHMED","3","=300"
"ALISTAIR","3","=300"
"ALLAN","3","=300"
"ANASTASIOS","3","=300"
"ANGAS","3","=300"
"ANTON","3","=300"
"ARCHIE","3","=300"
"ATHAN","3","=300"
"BRAEDEN","3","=300"
"BRENDON","3","=300"
"BRIAN","3","=300"
"BRYAN","3","=300"
"CAI","3","=300"
"CHANDLER","3","=300"
"CHE","3","=300"
"CODEY","3","=300"
"COLBY","3","=300"
"COLE","3","=300"
"CONNER","3","=300"
"DAN","3","=300"
"DARIUS","3","=300"
"DILLAN","3","=300"
"DIMITRIOS","3","=300"
"EDWIN","3","=300"
"ELI","3","=300"
"FRANCESCO","3","=300"
"FRANK","3","=300"
"GAGE","3","=300"
"GEOFFREY","3","=300"
"GORDON","3","=300"
"GRADY","3","=300"
"GRAHAM","3","=300"
"HUNTER","3","=300"
"ISMAIL","3","=300"
"JAKSON","3","=300"
"JAYDON","3","=300"
"JAYDYN","3","=300"
"JEREMIAH","3","=300"
"JIM","3","=300"
"JOCK","3","=300"
"JORDYN","3","=300"
"KADE","3","=300"
"KEELAN","3","=300"
"KIEREN","3","=300"
"KIRK","3","=300"
"KODY","3","=300"
"KOREY","3","=300"
"KRISTOPHER","3","=300"
"LEROY","3","=300"
"LINCOLN","3","=300"
"LOCHIE","3","=300"
"LUCA","3","=300"
"LUKAS","3","=300"
"MICHEAL","3","=300"
"MYLES","3","=300"
"NASH","3","=300"
"REEF","3","=300"
"RICARDO","3","=300"
"RONAN","3","=300"
"ROWAN","3","=300"
"SEAMUS","3","=300"
"STAVROS","3","=300"
"TAI","3","=300"
"TIM","3","=300"
"TYLAR","3","=300"
"VICTOR","3","=300"
"WILSON","3","=300"
"YANNI","3","=300"
"AEDAN","2","=368"
"ALBERT","2","=368"
"ALISTER","2","=368"
"ALIX","2","=368"
"AMBROSE","2","=368"
"AMIR","2","=368"
"AMOS","2","=368"
"ANDREA","2","=368"
"ANDREAS","2","=368"
"APOSTOLOS","2","=368"
"ARAMIS","2","=368"
"ARRON","2","=368"
"ASHER","2","=368"
"ASHTON","2","=368"
"ASTON","2","=368"
"AUGUSTINE","2","=368"
"BAILLIE","2","=368"
"BASIL","2","=368"
"BAXTER","2","=368"
"BLADE","2","=368"
"BOWEN","2","=368"
"BRAYDAN","2","=368"
"BRODEN","2","=368"
"BRODI","2","=368"
"BRYN","2","=368"
"CADE","2","=368"
"CAEL","2","=368"
"CAIDEN","2","=368"
"CAIN","2","=368"
"CAMRYN","2","=368"
"CARLO","2","=368"
"CASEY","2","=368"
"CHARLTON","2","=368"
"CHASE","2","=368"
"CLEM","2","=368"
"COLIN","2","=368"
"COSTA","2","=368"
"DAIMON","2","=368"
"DANNY","2","=368"
"DARIAN","2","=368"
"DARIEN","2","=368"
"DEEGAN","2","=368"
"DEKLAN","2","=368"
"DEKODA","2","=368"
"DENIS","2","=368"
"DEXTER","2","=368"
"DIMITRI","2","=368"
"DOMENICO","2","=368"
"DUY","2","=368"
"EDISON","2","=368"
"EMILIO","2","=368"
"EMMANUEL","2","=368"
"EOIN","2","=368"
"EUSTRATIOS","2","=368"
"FABIAN","2","=368"
"FINLAY","2","=368"
"FINLEY","2","=368"
"FRANCIS","2","=368"
"FREDERICK","2","=368"
"GEORGIOS","2","=368"
"GERALD","2","=368"
"GIANLUCA","2","=368"
"GIANNI","2","=368"
"GIORGIO","2","=368"
"GIUSEPPE","2","=368"
"GLEN","2","=368"
"HARALAMBOS","2","=368"
"HARRIS","2","=368"
"HAYDON","2","=368"
"HEATH","2","=368"
"HENDRIX","2","=368"
"HUY","2","=368"
"ILIJA","2","=368"
"JACQUES","2","=368"
"JAE","2","=368"
"JAK","2","=368"
"JAMIN","2","=368"
"JARAD","2","=368"
"JARRAH","2","=368"
"JAYMES","2","=368"
"JEROME","2","=368"
"JETHRO","2","=368"
"JOHNATHAN","2","=368"
"JOHNATHON","2","=368"
"JOHNNY","2","=368"
"JON","2","=368"
"JONAS","2","=368"
"JOSE","2","=368"
"JOVAN","2","=368"
"JYE","2","=368"
"KAIN","2","=368"
"KAINE","2","=368"
"KEENEN","2","=368"
"KELVIN","2","=368"
"KHALED","2","=368"
"KHAN","2","=368"
"KOBI","2","=368"
"KOBIE","2","=368"
"KOBY","2","=368"
"KOEN","2","=368"
"KONSTANTIN","2","=368"
"KRISTIAN","2","=368"
"KYAL","2","=368"
"KYM","2","=368"
"KYNAN","2","=368"
"KYRIAKOS","2","=368"
"LAWSON","2","=368"
"LEIGHTON","2","=368"
"LEONARD","2","=368"
"LLEYTON","2","=368"
"LLOYD","2","=368"
"LORENZO","2","=368"
"LUIS","2","=368"
"LYALL","2","=368"
"MALCOLM","2","=368"
"MALIK","2","=368"
"MARCO","2","=368"
"MARLEY","2","=368"
"MARSHALL","2","=368"
"MARTIN","2","=368"
"MARTY","2","=368"
"MATTEO","2","=368"
"MAXIM","2","=368"
"MICAH","2","=368"
"MICHELE","2","=368"
"MIKAEL","2","=368"
"MITCHEL","2","=368"
"NAM","2","=368"
"NATHANAEL","2","=368"
"NEIL","2","=368"
"NELSON","2","=368"
"NGUYEN","2","=368"
"NOEL","2","=368"
"PELLEGRINO","2","=368"
"PHUONG","2","=368"
"QUOC","2","=368"
"RAINIER","2","=368"
"RAYDEN","2","=368"
"REGAN","2","=368"
"RIVER","2","=368"
"RUFUS","2","=368"
"RYLEY","2","=368"
"SALVATORE","2","=368"
"SAMUAL","2","=368"
"SAVERIO","2","=368"
"SAX","2","=368"
"SAXON","2","=368"
"SILVIO","2","=368"
"SLADE","2","=368"
"STANLEY","2","=368"
"SULLIVAN","2","=368"
"TANNER","2","=368"
"TENNYSON","2","=368"
"TERRENCE","2","=368"
"TERRY","2","=368"
"THIEN","2","=368"
"TOMMY","2","=368"
"TRAN","2","=368"
"TRISTEN","2","=368"
"TULLY","2","=368"
"TY","2","=368"
"TYE","2","=368"
"TYNAN","2","=368"
"VASILIOS","2","=368"
"VINCENZO","2","=368"
"WAYNE","2","=368"
"WYATT","2","=368"
"YIANNI","2","=368"
"ZACK","2","=368"
"ZACKARY","2","=368"
"ZAYNE","2","=368"
"AAMISH","1","=539"
"ABANG","1","=539"
"ABDEL","1","=539"
"ABDUL","1","=539"
"ABDUL-JALIL","1","=539"
"ABED","1","=539"
"ABEL","1","=539"
"ABLE","1","=539"
"ABRAM","1","=539"
"ACE","1","=539"
"ADAIR","1","=539"
"ADDY","1","=539"
"ADNYA","1","=539"
"ADON","1","=539"
"ADRIELO","1","=539"
"ADRIEN","1","=539"
"AEDEN","1","=539"
"AFFAAN","1","=539"
"AGOSTINO","1","=539"
"AIYSH","1","=539"
"AJAY","1","=539"
"AKEIM","1","=539"
"AL-BARAA","1","=539"
"ALASTAIR","1","=539"
"ALDEN","1","=539"
"ALEJANDRO","1","=539"
"ALEK","1","=539"
"ALEKSANDAR","1","=539"
"ALESSIO","1","=539"
"ALEXEI","1","=539"
"ALEXIS","1","=539"
"ALEXX","1","=539"
"ALVARO","1","=539"
"ALVIN","1","=539"
"ALVIS","1","=539"
"AMBER","1","=539"
"AMIN","1","=539"
"AMMAR","1","=539"
"AN","1","=539"
"ANAWIN","1","=539"
"ANDR'E","1","=539"
"ANDRAE","1","=539"
"ANDRE'","1","=539"
"ANDRE","1","=539"
"ANDREI","1","=539"
"ANDREJ","1","=539"
"ANGELOS","1","=539"
"ANTHONY-CARLOS","1","=539"
"ANTHONY-HOANG","1","=539"
"AREDHEL","1","=539"
"ARGIRIOS","1","=539"
"ARIC","1","=539"
"ARIE","1","=539"
"ARJAY","1","=539"
"ARLO","1","=539"
"ARMAAN","1","=539"
"ARON","1","=539"
"ARRAN","1","=539"
"ARTHUR","1","=539"
"ARYAAN","1","=539"
"ASHDEN","1","=539"
"ASHFORD","1","=539"
"ASHWIN","1","=539"
"ATACAN","1","=539"
"AUBYN","1","=539"
"AUGUSTUS","1","=539"
"AUSTEN","1","=539"
"AVINASH","1","=539"
"AYDAN","1","=539"
"AZELEY","1","=539"
"BA","1","=539"
"BABY","1","=539"
"BAILEY-NICHOLAS","1","=539"
"BARHAM","1","=539"
"BARON","1","=539"
"BARRY","1","=539"
"BARTHOLOMEW","1","=539"
"BASTIAN","1","=539"
"BAYDE","1","=539"
"BAYE","1","=539"
"BAYLIE","1","=539"
"BEAU-DYLAN","1","=539"
"BEAUJENET","1","=539"
"BEKIM","1","=539"
"BENEN","1","=539"
"BENJAMEN","1","=539"
"BENN","1","=539"
"BENTLEY","1","=539"
"BERNARD","1","=539"
"BERNARDYN","1","=539"
"BILAL","1","=539"
"BILL","1","=539"
"BINIYAM","1","=539"
"BLAIKE","1","=539"
"BLAIR","1","=539"
"BLAKE-COREY","1","=539"
"BLAYKE","1","=539"
"BO-DYLAN","1","=539"
